Year,Age,Female,Male,Total
2003,0,0.004846,0.005998,0.005447
2003,1,0.000477,0.000418,0.000446
2003,2,0.000291,0.000409,0.000353
2003,3,0.000286,0.00031,0.000298
2003,4,0.000261,0.000347,0.000306
2003,5,0.000168,0.000259,0.000215
2003,6,0.000222,0.000258,0.000241
2003,7,0.00016,0.000253,0.000209
2003,8,0.000121,0.00018,0.000152
2003,9,0.000138,0.000173,0.000157
2003,10,0.00013,0.000179,0.000156
2003,11,0.000118,0.000184,0.000153
2003,12,0.000122,0.00015,0.000137
2003,13,0.000126,0.000155,0.000142
2003,14,0.000124,0.000241,0.000186
2003,15,0.000198,0.000295,0.000249
2003,16,0.000263,0.000417,0.000343
2003,17,0.000278,0.000486,0.000387
2003,18,0.000264,0.000612,0.000445
2003,19,0.000293,0.000692,0.000499
2003,20,0.00029,0.000629,0.000465
2003,21,0.000323,0.000553,0.000441
2003,22,0.000378,0.000687,0.000537
2003,23,0.000379,0.000756,0.000571
2003,24,0.000362,0.000853,0.000614
2003,25,0.00038,0.00082,0.000605
2003,26,0.000428,0.00085,0.000643
2003,27,0.000446,0.000863,0.000659
2003,28,0.000454,0.000896,0.000679
2003,29,0.000458,0.000999,0.000733
2003,30,0.000477,0.001034,0.000761
2003,31,0.000492,0.001042,0.000775
2003,32,0.000511,0.001117,0.000821
2003,33,0.000592,0.001164,0.000883
2003,34,0.000677,0.001508,0.001098
2003,35,0.000661,0.001384,0.001024
2003,36,0.000708,0.001686,0.00121
2003,37,0.000785,0.001761,0.001289
2003,38,0.00077,0.002188,0.001494
2003,39,0.0009,0.002244,0.001592
2003,40,0.001002,0.002492,0.001773
2003,41,0.000995,0.002768,0.001904
2003,42,0.001054,0.003137,0.002109
2003,43,0.001271,0.00348,0.002389
2003,44,0.001376,0.003804,0.002613
2003,45,0.001269,0.003989,0.002662
2003,46,0.001546,0.004444,0.003026
2003,47,0.001746,0.004947,0.003361
2003,48,0.001807,0.005251,0.003546
2003,49,0.00191,0.005609,0.003784
2003,50,0.002064,0.005878,0.003983
2003,51,0.002432,0.007075,0.00477
2003,52,0.002268,0.007212,0.004758
2003,53,0.002648,0.007991,0.005334
2003,54,0.002701,0.008283,0.005503
2003,55,0.003028,0.008308,0.005658
2003,56,0.003528,0.009552,0.006516
2003,57,0.003425,0.009461,0.00641
2003,58,0.003975,0.01118,0.007471
2003,59,0.00445,0.011553,0.007845
2003,60,0.004815,0.01358,0.009002
2003,61,0.005274,0.014922,0.009864
2003,62,0.005806,0.016582,0.010863
2003,63,0.006511,0.017207,0.011475
2003,64,0.007634,0.019101,0.012905
2003,65,0.008219,0.020923,0.01399
2003,66,0.009088,0.023818,0.015683
2003,67,0.011137,0.025207,0.017305
2003,68,0.01266,0.028724,0.019545
2003,69,0.013967,0.031934,0.02147
2003,70,0.016293,0.034574,0.023712
2003,71,0.018099,0.037519,0.025705
2003,72,0.020337,0.041919,0.028401
2003,73,0.023985,0.046056,0.032075
2003,74,0.027109,0.051234,0.035867
2003,75,0.031331,0.056331,0.040139
2003,76,0.036077,0.063114,0.045474
2003,77,0.04213,0.06769,0.050857
2003,78,0.04798,0.075928,0.057657
2003,79,0.050373,0.082518,0.061377
2003,80,0.064555,0.097781,0.075386
2003,81,0.06803,0.102939,0.079131
2003,82,0.075877,0.108403,0.08613
2003,83,0.088841,0.12461,0.099985
2003,84,0.096574,0.133539,0.107723
2003,85,0.110478,0.153299,0.122624
2003,86,0.123796,0.17253,0.13671
2003,87,0.137221,0.182381,0.148522
2003,88,0.150041,0.193259,0.160341
2003,89,0.161725,0.214991,0.173774
2003,90,0.191815,0.233722,0.200956
2003,91,0.207649,0.247239,0.21617
2003,92,0.223828,0.253466,0.230207
2003,93,0.236446,0.298445,0.249761
2003,94,0.26257,0.327237,0.27544
2003,95,0.28253,0.30106,0.285799
2003,96,0.295508,0.311837,0.298185
2003,97,0.324787,0.334198,0.326229
2003,98,0.351321,0.289942,0.34257
2003,99,0.300709,0.419536,0.316802
2003,100,0.436793,0.530764,0.448537
2003,101,0.470666,0.580636,0.483397
2003,102,0.506253,0.647296,0.521118
2003,103,0.544281,0.736107,0.562396
2003,104,0.585008,0.849761,0.607157
2003,105,0.631057,1.141573,0.663963
2003,106,0.687387,2,0.738663
2003,107,0.752696,4.216216,0.820441
2003,108,0.850649,.,0.850649
2003,109,0.993072,.,0.993072
2003,110,1.792869,.,1.792869
2004,0,0.00457,0.005094,0.004842
2004,1,0.000405,0.000443,0.000425
2004,2,0.000332,0.000403,0.000369
2004,3,0.000257,0.000336,0.000298
2004,4,0.000246,0.00027,0.000258
2004,5,0.000164,0.000268,0.000218
2004,6,0.000184,0.000224,0.000205
2004,7,0.000157,0.000253,0.000207
2004,8,0.000136,0.000234,0.000188
2004,9,0.00013,0.000165,0.000148
2004,10,0.000114,0.000186,0.000153
2004,11,0.000121,0.000171,0.000148
2004,12,0.000089,0.000145,0.000119
2004,13,0.000148,0.000182,0.000166
2004,14,0.000159,0.0002,0.000181
2004,15,0.000148,0.000317,0.000237
2004,16,0.000188,0.000327,0.000261
2004,17,0.000189,0.000415,0.000307
2004,18,0.000222,0.000535,0.000386
2004,19,0.000284,0.000571,0.000433
2004,20,0.000276,0.000624,0.000456
2004,21,0.000298,0.000521,0.000413
2004,22,0.000298,0.000577,0.000442
2004,23,0.000318,0.000569,0.000447
2004,24,0.000325,0.000667,0.0005
2004,25,0.000421,0.000595,0.00051
2004,26,0.000399,0.000801,0.000605
2004,27,0.000344,0.000707,0.000529
2004,28,0.000355,0.000787,0.000575
2004,29,0.000383,0.000837,0.000614
2004,30,0.00045,0.000788,0.000622
2004,31,0.000444,0.000856,0.000654
2004,32,0.00046,0.000926,0.000699
2004,33,0.000567,0.001069,0.000824
2004,34,0.000574,0.001146,0.000865
2004,35,0.000627,0.001384,0.00101
2004,36,0.000672,0.00156,0.001118
2004,37,0.000762,0.001647,0.001215
2004,38,0.000832,0.001885,0.001376
2004,39,0.000888,0.002034,0.001472
2004,40,0.00083,0.002269,0.001571
2004,41,0.000976,0.002627,0.001829
2004,42,0.001118,0.002752,0.001954
2004,43,0.001286,0.003326,0.002317
2004,44,0.001363,0.003515,0.00245
2004,45,0.001346,0.003828,0.002609
2004,46,0.001442,0.004306,0.002907
2004,47,0.001646,0.004729,0.003218
2004,48,0.001666,0.005033,0.003362
2004,49,0.001874,0.00549,0.003697
2004,50,0.00193,0.005888,0.003932
2004,51,0.00203,0.006353,0.0042
2004,52,0.002444,0.007264,0.004866
2004,53,0.00234,0.007305,0.004834
2004,54,0.002832,0.00826,0.005554
2004,55,0.002756,0.008596,0.005679
2004,56,0.003001,0.009041,0.006001
2004,57,0.003541,0.010214,0.00684
2004,58,0.003551,0.010199,0.006828
2004,59,0.004093,0.011596,0.007721
2004,60,0.004555,0.012182,0.008187
2004,61,0.004987,0.014081,0.009311
2004,62,0.005688,0.01603,0.010583
2004,63,0.00605,0.016621,0.010983
2004,64,0.007096,0.019124,0.012644
2004,65,0.007811,0.020027,0.013389
2004,66,0.008897,0.02249,0.01503
2004,67,0.010174,0.026149,0.017269
2004,68,0.011425,0.027811,0.018546
2004,69,0.013052,0.029877,0.020194
2004,70,0.015096,0.033188,0.02258
2004,71,0.016864,0.036715,0.024826
2004,72,0.019778,0.041956,0.028362
2004,73,0.021521,0.043688,0.029686
2004,74,0.025747,0.051385,0.035007
2004,75,0.029594,0.054728,0.038572
2004,76,0.033954,0.059931,0.042957
2004,77,0.039383,0.068968,0.049483
2004,78,0.043873,0.073464,0.053787
2004,79,0.0502,0.081376,0.060774
2004,80,0.054447,0.089425,0.066037
2004,81,0.070353,0.105304,0.081486
2004,82,0.074071,0.111429,0.085667
2004,83,0.083944,0.121887,0.09561
2004,84,0.094192,0.131664,0.105574
2004,85,0.104238,0.141135,0.115075
2004,86,0.120257,0.162722,0.131939
2004,87,0.134999,0.184734,0.147728
2004,88,0.153861,0.189561,0.162499
2004,89,0.161316,0.20277,0.170872
2004,90,0.17349,0.231078,0.186016
2004,91,0.200068,0.253516,0.211281
2004,92,0.226612,0.251556,0.231823
2004,93,0.253201,0.270774,0.256889
2004,94,0.242908,0.277911,0.250201
2004,95,0.298101,0.341691,0.306499
2004,96,0.284289,0.331543,0.292357
2004,97,0.332445,0.379882,0.340011
2004,98,0.332171,0.327706,0.331489
2004,99,0.37315,0.451754,0.384085
2004,100,0.444745,0.354241,0.433137
2004,101,0.482468,0.365136,0.467764
2004,102,0.521638,0.381137,0.505309
2004,103,0.56366,0.410582,0.54764
2004,104,0.610019,0.460289,0.596384
2004,105,0.661824,0.535082,0.652148
2004,106,0.726812,0.968182,0.737118
2004,107,0.818781,.,0.818781
2004,108,0.943318,.,0.943318
2004,109,1.202335,.,1.202335
2004,110,2.190231,.,2.190231
2005,0,0.004122,0.004391,0.004261
2005,1,0.000456,0.000442,0.000449
2005,2,0.000223,0.000312,0.000269
2005,3,0.000208,0.000329,0.000271
2005,4,0.000135,0.000263,0.000202
2005,5,0.000179,0.000221,0.000201
2005,6,0.00017,0.000231,0.000202
2005,7,0.000162,0.000198,0.00018
2005,8,0.000139,0.000208,0.000175
2005,9,0.000112,0.000165,0.00014
2005,10,0.000115,0.000143,0.00013
2005,11,0.000126,0.000131,0.000129
2005,12,0.00013,0.000171,0.000152
2005,13,0.000136,0.000169,0.000154
2005,14,0.000139,0.000211,0.000177
2005,15,0.000153,0.0003,0.000231
2005,16,0.000202,0.000357,0.000283
2005,17,0.00024,0.000393,0.00032
2005,18,0.00029,0.000477,0.000388
2005,19,0.000226,0.000506,0.000372
2005,20,0.000322,0.000548,0.000439
2005,21,0.000385,0.000559,0.000475
2005,22,0.000417,0.000581,0.000501
2005,23,0.000427,0.000566,0.000498
2005,24,0.000381,0.000654,0.000521
2005,25,0.000448,0.000748,0.000601
2005,26,0.000455,0.000651,0.000555
2005,27,0.00043,0.000754,0.000596
2005,28,0.0004,0.000779,0.000593
2005,29,0.000479,0.00075,0.000617
2005,30,0.00053,0.000909,0.000723
2005,31,0.000506,0.001008,0.000761
2005,32,0.000579,0.000919,0.000752
2005,33,0.000568,0.00097,0.000774
2005,34,0.000572,0.001189,0.000888
2005,35,0.000584,0.001135,0.000864
2005,36,0.000718,0.00142,0.001073
2005,37,0.000736,0.00148,0.001109
2005,38,0.000824,0.001738,0.001292
2005,39,0.000915,0.001874,0.00141
2005,40,0.00089,0.00217,0.001542
2005,41,0.000877,0.002211,0.001563
2005,42,0.001083,0.00272,0.001928
2005,43,0.001118,0.002779,0.001967
2005,44,0.00123,0.003297,0.002274
2005,45,0.001335,0.003758,0.002558
2005,46,0.001369,0.00398,0.002696
2005,47,0.001652,0.004383,0.003047
2005,48,0.001819,0.004563,0.003216
2005,49,0.00168,0.005126,0.003413
2005,50,0.002017,0.005617,0.003828
2005,51,0.001901,0.00591,0.003925
2005,52,0.002302,0.006315,0.004313
2005,53,0.002468,0.007276,0.004879
2005,54,0.002529,0.007373,0.004956
2005,55,0.002743,0.008213,0.005479
2005,56,0.003041,0.008529,0.00578
2005,57,0.003096,0.009084,0.006061
2005,58,0.003682,0.009908,0.006751
2005,59,0.003668,0.009766,0.006664
2005,60,0.0045,0.01223,0.008225
2005,61,0.004693,0.01214,0.008225
2005,62,0.005419,0.015099,0.010001
2005,63,0.005969,0.016041,0.010712
2005,64,0.006515,0.017514,0.011618
2005,65,0.007384,0.01957,0.01297
2005,66,0.008195,0.02151,0.014235
2005,67,0.009291,0.023005,0.015433
2005,68,0.010755,0.026329,0.017614
2005,69,0.012101,0.029194,0.019462
2005,70,0.013714,0.032588,0.021647
2005,71,0.0162,0.035945,0.024277
2005,72,0.018469,0.037975,0.0262
2005,73,0.02121,0.043405,0.029689
2005,74,0.023247,0.045966,0.031496
2005,75,0.028079,0.052801,0.036864
2005,76,0.032748,0.060045,0.042346
2005,77,0.037179,0.064777,0.04657
2005,78,0.042092,0.071986,0.052103
2005,79,0.048991,0.080174,0.059226
2005,80,0.056742,0.092168,0.068403
2005,81,0.058073,0.093794,0.069638
2005,82,0.07749,0.112115,0.088256
2005,83,0.079305,0.11854,0.091172
2005,84,0.090199,0.126094,0.100947
2005,85,0.10193,0.143607,0.114261
2005,86,0.110459,0.15867,0.124211
2005,87,0.130429,0.172742,0.141688
2005,88,0.147614,0.207149,0.162316
2005,89,0.160992,0.220747,0.174905
2005,90,0.169811,0.225035,0.182014
2005,91,0.198419,0.236361,0.206332
2005,92,0.22211,0.276103,0.233044
2005,93,0.228593,0.272054,0.237421
2005,94,0.256365,0.288045,0.262856
2005,95,0.255635,0.284013,0.261413
2005,96,0.320478,0.331259,0.322504
2005,97,0.334161,0.324326,0.332526
2005,98,0.34885,0.368583,0.351953
2005,99,0.339573,0.364004,0.343238
2005,100,0.427043,0.428203,0.427202
2005,101,0.459187,0.44917,0.457839
2005,102,0.492959,0.47072,0.489993
2005,103,0.527067,0.502716,0.524018
2005,104,0.563745,0.567919,0.564213
2005,105,0.606202,0.693291,0.614432
2005,106,0.656911,0.931727,0.676947
2005,107,0.73384,1.8,0.760198
2005,108,0.876342,.,0.876342
2005,109,1.153846,.,1.153846
2005,110,2.5,.,2.5
2006,0,0.00373,0.004421,0.004088
2006,1,0.000411,0.000433,0.000423
2006,2,0.000271,0.000306,0.000289
2006,3,0.00021,0.000264,0.000238
2006,4,0.000211,0.000179,0.000195
2006,5,0.000187,0.000206,0.000197
2006,6,0.000136,0.0002,0.00017
2006,7,0.00016,0.000167,0.000164
2006,8,0.000124,0.000145,0.000135
2006,9,0.000099,0.000152,0.000127
2006,10,0.000079,0.000143,0.000113
2006,11,0.00007,0.00012,0.000096
2006,12,0.00009,0.000168,0.000132
2006,13,0.000163,0.000221,0.000193
2006,14,0.000154,0.000217,0.000187
2006,15,0.000132,0.000276,0.000209
2006,16,0.00019,0.000306,0.000251
2006,17,0.000239,0.000403,0.000325
2006,18,0.000216,0.000434,0.00033
2006,19,0.000267,0.00054,0.000409
2006,20,0.000252,0.000464,0.000363
2006,21,0.000303,0.000464,0.000387
2006,22,0.000344,0.000515,0.000432
2006,23,0.000351,0.000534,0.000445
2006,24,0.000313,0.00056,0.00044
2006,25,0.00039,0.000611,0.000504
2006,26,0.000362,0.000579,0.000472
2006,27,0.000378,0.000699,0.000543
2006,28,0.000345,0.000763,0.000558
2006,29,0.000389,0.000792,0.000594
2006,30,0.0004,0.000755,0.000581
2006,31,0.000423,0.00079,0.00061
2006,32,0.000476,0.000855,0.000669
2006,33,0.000499,0.000909,0.000708
2006,34,0.000544,0.000905,0.000729
2006,35,0.000571,0.001073,0.000828
2006,36,0.000564,0.001196,0.000886
2006,37,0.000653,0.001413,0.001037
2006,38,0.000763,0.001534,0.00115
2006,39,0.00082,0.001707,0.001274
2006,40,0.000879,0.001973,0.001444
2006,41,0.000893,0.00221,0.001564
2006,42,0.000886,0.002279,0.001602
2006,43,0.001126,0.002996,0.002091
2006,44,0.001029,0.0027,0.001883
2006,45,0.001279,0.003446,0.002373
2006,46,0.001233,0.00394,0.002598
2006,47,0.001469,0.003959,0.002733
2006,48,0.001592,0.004378,0.003014
2006,49,0.00153,0.004787,0.003186
2006,50,0.001783,0.005289,0.003543
2006,51,0.00202,0.005695,0.003866
2006,52,0.002048,0.006046,0.004063
2006,53,0.002422,0.006455,0.004438
2006,54,0.002526,0.007537,0.005032
2006,55,0.002394,0.007819,0.005105
2006,56,0.002974,0.008414,0.005687
2006,57,0.003001,0.008788,0.005882
2006,58,0.003436,0.009194,0.00628
2006,59,0.003687,0.010354,0.006964
2006,60,0.003771,0.009966,0.006806
2006,61,0.004303,0.012297,0.008141
2006,62,0.004783,0.012976,0.008652
2006,63,0.005422,0.014625,0.009758
2006,64,0.005871,0.016353,0.010782
2006,65,0.007073,0.018004,0.012117
2006,66,0.007931,0.020327,0.013577
2006,67,0.008729,0.022694,0.015019
2006,68,0.009737,0.024619,0.01635
2006,69,0.011307,0.028324,0.018737
2006,70,0.013273,0.030706,0.020705
2006,71,0.014849,0.033864,0.022758
2006,72,0.017111,0.036364,0.024898
2006,73,0.018639,0.040086,0.027034
2006,74,0.022372,0.046961,0.031635
2006,75,0.025026,0.049248,0.033684
2006,76,0.030904,0.055978,0.039672
2006,77,0.034935,0.064378,0.045099
2006,78,0.039175,0.071558,0.049985
2006,79,0.044957,0.079236,0.056196
2006,80,0.052623,0.083113,0.062446
2006,81,0.061684,0.097125,0.073083
2006,82,0.06384,0.103428,0.07635
2006,83,0.082847,0.119836,0.094055
2006,84,0.090357,0.130679,0.102227
2006,85,0.098464,0.139475,0.110399
2006,86,0.109729,0.155037,0.122731
2006,87,0.1254,0.16494,0.136335
2006,88,0.141726,0.187307,0.153446
2006,89,0.159966,0.209395,0.171676
2006,90,0.172586,0.228476,0.185044
2006,91,0.187053,0.223154,0.194738
2006,92,0.219794,0.243429,0.22457
2006,93,0.24337,0.269225,0.248444
2006,94,0.253953,0.2837,0.25984
2006,95,0.255951,0.308894,0.266504
2006,96,0.284395,0.3169,0.290881
2006,97,0.320938,0.394698,0.334519
2006,98,0.343132,0.338831,0.342438
2006,99,0.346578,0.412776,0.356774
2006,100,0.396768,0.405467,0.398041
2006,101,0.420628,0.426742,0.421466
2006,102,0.445025,0.44889,0.445547
2006,103,0.469251,0.471257,0.469522
2006,104,0.492261,0.511945,0.494736
2006,105,0.517095,0.619878,0.528146
2006,106,0.549691,0.889919,0.576616
2006,107,0.595837,1.980296,0.64939
2006,108,0.688908,.,0.688908
2006,109,0.95916,.,0.95916
2006,110,2.092308,.,2.092308
2007,0,0.003585,0.004078,0.003839
2007,1,0.000383,0.000454,0.00042
2007,2,0.000226,0.0003,0.000264
2007,3,0.000189,0.000234,0.000212
2007,4,0.000201,0.000217,0.000209
2007,5,0.000136,0.00019,0.000164
2007,6,0.000173,0.000168,0.00017
2007,7,0.000129,0.000206,0.00017
2007,8,0.000103,0.000143,0.000124
2007,9,0.000092,0.000105,0.000099
2007,10,0.000083,0.00013,0.000107
2007,11,0.000073,0.000143,0.00011
2007,12,0.000112,0.00016,0.000137
2007,13,0.000127,0.000144,0.000136
2007,14,0.000145,0.000215,0.000183
2007,15,0.000181,0.000291,0.000239
2007,16,0.000184,0.000388,0.000292
2007,17,0.00019,0.000516,0.000363
2007,18,0.000216,0.000546,0.000389
2007,19,0.000278,0.000469,0.000378
2007,20,0.000321,0.000531,0.000431
2007,21,0.000331,0.000438,0.000387
2007,22,0.000407,0.000572,0.000493
2007,23,0.000497,0.000587,0.000543
2007,24,0.000473,0.000594,0.000535
2007,25,0.000478,0.000702,0.000593
2007,26,0.000494,0.000701,0.0006
2007,27,0.000455,0.000832,0.000647
2007,28,0.000423,0.000725,0.000578
2007,29,0.000509,0.000719,0.000616
2007,30,0.00054,0.000767,0.000655
2007,31,0.000626,0.000793,0.000711
2007,32,0.000602,0.000871,0.000739
2007,33,0.000588,0.000928,0.00076
2007,34,0.000568,0.000971,0.000773
2007,35,0.000623,0.00099,0.000811
2007,36,0.000699,0.001145,0.000927
2007,37,0.000704,0.001257,0.000986
2007,38,0.000708,0.001485,0.001101
2007,39,0.000773,0.001567,0.001171
2007,40,0.000835,0.001893,0.001376
2007,41,0.000887,0.002067,0.001496
2007,42,0.000964,0.002455,0.001723
2007,43,0.000982,0.002579,0.001803
2007,44,0.001179,0.002965,0.002099
2007,45,0.001277,0.00293,0.002121
2007,46,0.001407,0.003659,0.002543
2007,47,0.001466,0.003756,0.00262
2007,48,0.001527,0.004264,0.002914
2007,49,0.001563,0.004681,0.003152
2007,50,0.001681,0.004958,0.003344
2007,51,0.001795,0.005236,0.00352
2007,52,0.001989,0.005841,0.00392
2007,53,0.002164,0.005977,0.004082
2007,54,0.002194,0.006627,0.004406
2007,55,0.002598,0.007606,0.005097
2007,56,0.00252,0.007767,0.005135
2007,57,0.002845,0.0084,0.005609
2007,58,0.003208,0.009185,0.006176
2007,59,0.003403,0.009836,0.006571
2007,60,0.004058,0.010748,0.007337
2007,61,0.00404,0.010267,0.00708
2007,62,0.00464,0.013013,0.008644
2007,63,0.00503,0.013085,0.008818
2007,64,0.005842,0.015698,0.010465
2007,65,0.006697,0.017051,0.011522
2007,66,0.007462,0.018983,0.012746
2007,67,0.008368,0.021853,0.014469
2007,68,0.009072,0.023414,0.015482
2007,69,0.01063,0.026016,0.017411
2007,70,0.011985,0.029231,0.019443
2007,71,0.014079,0.031467,0.021418
2007,72,0.01671,0.035617,0.024491
2007,73,0.018121,0.038248,0.026163
2007,74,0.021456,0.042658,0.029647
2007,75,0.025006,0.05092,0.034626
2007,76,0.027421,0.054956,0.037098
2007,77,0.033569,0.060673,0.042875
2007,78,0.038311,0.067822,0.048308
2007,79,0.043169,0.07311,0.052953
2007,80,0.049121,0.082977,0.05995
2007,81,0.055478,0.092846,0.067234
2007,82,0.065578,0.105747,0.078166
2007,83,0.070149,0.110673,0.08262
2007,84,0.088792,0.129846,0.100896
2007,85,0.095214,0.137797,0.107383
2007,86,0.105069,0.153841,0.118818
2007,87,0.120254,0.169164,0.133842
2007,88,0.133629,0.18387,0.147079
2007,89,0.15205,0.193564,0.162357
2007,90,0.1694,0.214372,0.179658
2007,91,0.185675,0.23938,0.197191
2007,92,0.206925,0.278712,0.221652
2007,93,0.228541,0.267932,0.236228
2007,94,0.251711,0.315277,0.263775
2007,95,0.27251,0.312008,0.280037
2007,96,0.303933,0.325284,0.308069
2007,97,0.30511,0.374651,0.318569
2007,98,0.30709,0.318062,0.309041
2007,99,0.368236,0.388432,0.371418
2007,100,0.405811,0.446312,0.411842
2007,101,0.431822,0.471288,0.437477
2007,102,0.458096,0.498551,0.463529
2007,103,0.485178,0.527638,0.490809
2007,104,0.512393,0.559492,0.518608
2007,105,0.537361,0.631354,0.548611
2007,106,0.566989,0.882834,0.595563
2007,107,0.612179,2.334842,0.677403
2007,108,0.687453,.,0.687453
2007,109,0.89603,.,0.89603
2007,110,2.201835,.,2.201835
2008,0,0.003285,0.003529,0.003411
2008,1,0.000337,0.000429,0.000384
2008,2,0.000184,0.000299,0.000244
2008,3,0.000203,0.000223,0.000213
2008,4,0.000124,0.000175,0.00015
2008,5,0.000141,0.000169,0.000156
2008,6,0.000143,0.000146,0.000145
2008,7,0.000135,0.000136,0.000136
2008,8,0.00011,0.000164,0.000138
2008,9,0.000097,0.00011,0.000104
2008,10,0.00007,0.000128,0.0001
2008,11,0.000096,0.000101,0.000099
2008,12,0.0001,0.000162,0.000133
2008,13,0.000124,0.000125,0.000125
2008,14,0.000163,0.000166,0.000164
2008,15,0.00016,0.000262,0.000214
2008,16,0.000223,0.00032,0.000274
2008,17,0.000158,0.000448,0.000312
2008,18,0.000206,0.000481,0.000352
2008,19,0.000249,0.000449,0.000354
2008,20,0.000254,0.000472,0.000368
2008,21,0.000345,0.000448,0.000398
2008,22,0.000396,0.000597,0.000501
2008,23,0.000442,0.000648,0.000549
2008,24,0.000391,0.000684,0.000542
2008,25,0.00048,0.000677,0.000581
2008,26,0.000515,0.000703,0.000611
2008,27,0.000438,0.000756,0.000601
2008,28,0.000489,0.000802,0.000648
2008,29,0.000483,0.000786,0.000638
2008,30,0.000525,0.000679,0.000604
2008,31,0.00055,0.000708,0.000631
2008,32,0.000555,0.000796,0.000678
2008,33,0.000579,0.000828,0.000706
2008,34,0.000576,0.001022,0.000803
2008,35,0.000584,0.001112,0.000853
2008,36,0.000636,0.001222,0.000937
2008,37,0.000706,0.001307,0.001013
2008,38,0.000696,0.001441,0.001075
2008,39,0.000787,0.001576,0.001186
2008,40,0.00088,0.001822,0.001353
2008,41,0.000918,0.001945,0.001443
2008,42,0.000954,0.002185,0.001589
2008,43,0.001012,0.002652,0.001847
2008,44,0.001101,0.002689,0.001917
2008,45,0.001287,0.003115,0.002229
2008,46,0.001234,0.003127,0.0022
2008,47,0.001362,0.00388,0.002631
2008,48,0.001477,0.004222,0.002858
2008,49,0.001581,0.004308,0.002962
2008,50,0.001696,0.00473,0.00324
2008,51,0.001924,0.00513,0.003549
2008,52,0.001858,0.005309,0.003585
2008,53,0.002102,0.006104,0.004105
2008,54,0.002186,0.006509,0.004357
2008,55,0.00227,0.006982,0.004616
2008,56,0.002743,0.007933,0.005327
2008,57,0.002827,0.008218,0.005508
2008,58,0.002955,0.009012,0.00596
2008,59,0.003369,0.009324,0.006317
2008,60,0.00376,0.009935,0.006793
2008,61,0.004178,0.011393,0.007704
2008,62,0.003951,0.010778,0.007273
2008,63,0.004796,0.013424,0.008906
2008,64,0.005212,0.013758,0.009215
2008,65,0.005895,0.015845,0.010538
2008,66,0.006797,0.018354,0.012152
2008,67,0.007356,0.019846,0.013048
2008,68,0.008672,0.022213,0.014752
2008,69,0.010087,0.024939,0.016674
2008,70,0.011286,0.027105,0.018196
2008,71,0.012689,0.031758,0.020855
2008,72,0.015455,0.03395,0.023177
2008,73,0.017661,0.039092,0.026378
2008,74,0.018828,0.042048,0.027986
2008,75,0.021954,0.046146,0.031162
2008,76,0.025781,0.051452,0.035157
2008,77,0.02912,0.05596,0.038385
2008,78,0.035901,0.064278,0.045463
2008,79,0.03959,0.072666,0.050575
2008,80,0.047835,0.081069,0.058499
2008,81,0.051505,0.094422,0.064889
2008,82,0.059038,0.097634,0.070846
2008,83,0.070359,0.109699,0.082353
2008,84,0.074399,0.117362,0.087256
2008,85,0.096857,0.146177,0.110954
2008,86,0.099073,0.146821,0.112259
2008,87,0.111943,0.163617,0.125995
2008,88,0.12445,0.183145,0.140156
2008,89,0.141929,0.201599,0.157309
2008,90,0.156403,0.215318,0.170469
2008,91,0.178464,0.238397,0.191554
2008,92,0.206237,0.24596,0.214373
2008,93,0.205079,0.239407,0.21186
2008,94,0.230554,0.250779,0.234373
2008,95,0.25499,0.299818,0.263188
2008,96,0.276723,0.32007,0.284733
2008,97,0.314155,0.33654,0.318367
2008,98,0.337969,0.392143,0.34818
2008,99,0.37416,0.39955,0.378573
2008,100,0.378933,0.365605,0.376887
2008,101,0.405402,0.383564,0.40218
2008,102,0.431558,0.402347,0.427394
2008,103,0.458069,0.42429,0.45355
2008,104,0.486875,0.450206,0.482042
2008,105,0.515224,0.478002,0.510345
2008,106,0.541155,0.569941,0.544411
2008,107,0.575316,1.130435,0.609818
2008,108,0.641359,.,0.641359
2008,109,0.782201,.,0.782201
2008,110,1.465517,.,1.465517
2009,0,0.003132,0.00338,0.00326
2009,1,0.000353,0.000317,0.000335
2009,2,0.000208,0.000229,0.000219
2009,3,0.000212,0.000163,0.000187
2009,4,0.000124,0.000137,0.000131
2009,5,0.000146,0.000163,0.000155
2009,6,0.000103,0.000201,0.000154
2009,7,0.00008,0.000205,0.000145
2009,8,0.000118,0.000127,0.000122
2009,9,0.000083,0.000179,0.000133
2009,10,0.000083,0.00014,0.000113
2009,11,0.000095,0.000114,0.000105
2009,12,0.000105,0.000155,0.000131
2009,13,0.000136,0.000151,0.000144
2009,14,0.000127,0.000184,0.000157
2009,15,0.000163,0.000242,0.000205
2009,16,0.000213,0.000364,0.000294
2009,17,0.000223,0.000443,0.000339
2009,18,0.000252,0.000466,0.000365
2009,19,0.000283,0.000434,0.000363
2009,20,0.000293,0.00048,0.000392
2009,21,0.000319,0.00051,0.000419
2009,22,0.000345,0.000566,0.00046
