Year_start,Year_end,Age,Female,Male,Total
1995,1999,14,0.000239,0.000412,0.000328
1995,1999,15,0.000294,0.000559,0.00043
1995,1999,16,0.000424,0.000858,0.000648
1995,1999,17,0.000466,0.001061,0.000774
1995,1999,18,0.000479,0.001339,0.00092
1995,1999,19,0.000459,0.001413,0.000947
1995,1999,20,0.00046,0.001417,0.000949
1995,1999,21,0.000462,0.001522,0.001004
1995,1999,22,0.00048,0.001451,0.000976
1995,1999,23,0.000481,0.001436,0.000967
1995,1999,24,0.000482,0.00138,0.000937
1995,1999,25,0.000513,0.001362,0.000943
1995,1999,26,0.00053,0.001384,0.00096
1995,1999,27,0.000572,0.001403,0.000991
1995,1999,28,0.000601,0.001442,0.001024
1995,1999,29,0.000631,0.001496,0.001065
1995,1999,30,0.000669,0.001543,0.001109
1995,1999,31,0.000759,0.001715,0.001239
1995,1999,32,0.000792,0.001799,0.001297
1995,1999,33,0.000862,0.001895,0.001379
1995,1999,34,0.000921,0.00199,0.001457
1995,1999,35,0.00099,0.002064,0.001529
1995,1999,36,0.001081,0.002217,0.001647
1995,1999,37,0.00118,0.002358,0.001766
1995,1999,38,0.001299,0.002549,0.00192
1995,1999,39,0.001342,0.002628,0.001981
1995,1999,40,0.001438,0.002792,0.002112
1995,1999,41,0.001602,0.00313,0.002358
1995,1999,42,0.001695,0.003274,0.002476
1995,1999,43,0.001871,0.003572,0.002708
1995,1999,44,0.001976,0.003757,0.002856
1995,1999,45,0.002092,0.003986,0.003028
1995,1999,46,0.002291,0.004354,0.003304
1995,1999,47,0.002487,0.00463,0.003539
1995,1999,48,0.002771,0.005002,0.003865
1995,1999,49,0.002923,0.005167,0.004024
1995,1999,50,0.003167,0.005457,0.004291
1995,1999,51,0.00355,0.006173,0.004833
1995,1999,52,0.003963,0.00664,0.005271
1995,1999,53,0.004369,0.007364,0.005826
1995,1999,54,0.004658,0.007837,0.006206
1995,1999,55,0.005169,0.00864,0.006854
1995,1999,56,0.005777,0.009555,0.007603
1995,1999,57,0.006252,0.010351,0.008224
1995,1999,58,0.006943,0.011475,0.009121
1995,1999,59,0.007457,0.012322,0.009788
1995,1999,60,0.008135,0.013516,0.0107
1995,1999,61,0.009248,0.015235,0.0121
1995,1999,62,0.01015,0.016693,0.013251
1995,1999,63,0.01101,0.017988,0.014304
1995,1999,64,0.011849,0.019582,0.015468
1995,1999,65,0.013027,0.021238,0.016842
1995,1999,66,0.014001,0.023037,0.018168
1995,1999,67,0.015007,0.024751,0.019477
1995,1999,68,0.016651,0.027613,0.021647
1995,1999,69,0.018196,0.030197,0.023594
1995,1999,70,0.019735,0.032946,0.025576
1995,1999,71,0.022128,0.036384,0.028412
1995,1999,72,0.024283,0.039373,0.030863
1995,1999,73,0.026262,0.042083,0.033108
1995,1999,74,0.028237,0.045558,0.035614
1995,1999,75,0.030829,0.049712,0.038757
1995,1999,76,0.033947,0.05423,0.042351
1995,1999,77,0.03761,0.059496,0.046541
1995,1999,78,0.041291,0.065283,0.050863
1995,1999,79,0.045593,0.071234,0.055584
1995,1999,80,0.052615,0.081968,0.063749
1995,1999,81,0.058142,0.09037,0.070055
1995,1999,82,0.064957,0.099842,0.07748
1995,1999,83,0.072062,0.110656,0.085482
1995,1999,84,0.080552,0.121163,0.094183
1995,1999,85,0.089521,0.133632,0.103773
1995,1999,86,0.100375,0.146938,0.114831
1995,1999,87,0.112076,0.160492,0.126493
1995,1999,88,0.124303,0.175829,0.138979
1995,1999,89,0.138543,0.192842,0.153321
1995,1999,90,0.154781,0.210848,0.169344
1995,1999,91,0.171727,0.229929,0.186145
1995,1999,92,0.190718,0.251642,0.205071
1995,1999,93,0.210284,0.274794,0.224731
1995,1999,94,0.233987,0.297771,0.247556
1995,1999,95,0.257177,0.321775,0.270206
1995,1999,96,0.281525,0.348176,0.29427
1995,1999,97,0.306797,0.377632,0.319591
1995,1999,98,0.333702,0.397249,0.344579
1995,1999,99,0.354325,0.424571,0.365748
1995,1999,100,0.390558,0.466973,0.402331
1995,1999,101,0.419396,0.484926,0.428998
1995,1999,102,0.455621,0.519494,0.464651
1995,1999,103,0.46511,0.566276,0.478802
1995,1999,104,0.504459,0.536196,0.50862
1995,1999,105,0.537372,0.541179,0.537875
1995,1999,106,0.553909,0.558574,0.554534
1995,1999,107,0.59681,0.538907,0.588517
1995,1999,108,0.609968,0.544873,0.600089
1995,1999,109,0.606537,0.53173,0.594671
1995,1999,110,0.525723,0.868858,0.573306
2000,2004,0,0.006311,0.007759,0.007051
2000,2004,1,0.000448,0.00054,0.000495
2000,2004,2,0.000291,0.000366,0.000329
2000,2004,3,0.000209,0.000278,0.000245
2000,2004,4,0.000177,0.000225,0.000201
2000,2004,5,0.000156,0.000193,0.000175
2000,2004,6,0.000135,0.000175,0.000155
2000,2004,7,0.000133,0.000157,0.000146
2000,2004,8,0.000125,0.00016,0.000143
2000,2004,9,0.000129,0.000156,0.000143
2000,2004,10,0.000126,0.000173,0.00015
2000,2004,11,0.000131,0.000178,0.000155
2000,2004,12,0.000139,0.000214,0.000177
2000,2004,13,0.000169,0.000253,0.000212
2000,2004,14,0.000207,0.000327,0.000269
2000,2004,15,0.000255,0.000451,0.000356
2000,2004,16,0.000367,0.000704,0.00054
2000,2004,17,0.000414,0.000902,0.000666
2000,2004,18,0.000462,0.00118,0.000833
2000,2004,19,0.000452,0.001335,0.000907
2000,2004,20,0.000457,0.001357,0.000919
2000,2004,21,0.000485,0.001447,0.000977
2000,2004,22,0.00047,0.001424,0.000957
2000,2004,23,0.000474,0.001399,0.000944
2000,2004,24,0.000489,0.001394,0.000948
2000,2004,25,0.000494,0.001352,0.000929
2000,2004,26,0.000524,0.001379,0.000956
2000,2004,27,0.000544,0.001354,0.000953
2000,2004,28,0.000564,0.00134,0.000955
2000,2004,29,0.000609,0.001387,0.001001
2000,2004,30,0.000625,0.001369,0.001
2000,2004,31,0.000668,0.001441,0.001057
2000,2004,32,0.000733,0.001475,0.001106
2000,2004,33,0.000797,0.001562,0.001181
2000,2004,34,0.000864,0.001647,0.001256
2000,2004,35,0.000943,0.001773,0.001359
2000,2004,36,0.001023,0.001881,0.001452
2000,2004,37,0.001134,0.002049,0.00159
2000,2004,38,0.001235,0.002215,0.001723
2000,2004,39,0.001373,0.002358,0.001863
2000,2004,40,0.001495,0.002573,0.002031
2000,2004,41,0.001611,0.002788,0.002195
2000,2004,42,0.001749,0.002998,0.002369
2000,2004,43,0.001932,0.003275,0.002597
2000,2004,44,0.00207,0.003549,0.002802
2000,2004,45,0.002252,0.00383,0.003031
2000,2004,46,0.002415,0.004203,0.003297
2000,2004,47,0.002582,0.004558,0.003555
2000,2004,48,0.002775,0.004952,0.003846
2000,2004,49,0.003014,0.005275,0.004124
2000,2004,50,0.003227,0.005681,0.00443
2000,2004,51,0.003456,0.006067,0.004735
2000,2004,52,0.003743,0.006503,0.005093
2000,2004,53,0.004067,0.006902,0.005453
2000,2004,54,0.004448,0.007415,0.005896
2000,2004,55,0.004847,0.008086,0.006424
2000,2004,56,0.005298,0.008715,0.006959
2000,2004,57,0.00585,0.009453,0.007596
2000,2004,58,0.006483,0.010391,0.008371
2000,2004,59,0.007103,0.011355,0.00915
2000,2004,60,0.007773,0.012443,0.010012
2000,2004,61,0.008494,0.013395,0.010838
2000,2004,62,0.00933,0.014772,0.011923
2000,2004,63,0.010138,0.01596,0.012902
2000,2004,64,0.011185,0.017407,0.014127
2000,2004,65,0.012081,0.018832,0.015256
2000,2004,66,0.013184,0.020376,0.016546
2000,2004,67,0.014499,0.022364,0.018152
2000,2004,68,0.015665,0.024251,0.019625
2000,2004,69,0.01711,0.026615,0.02146
2000,2004,70,0.018938,0.029083,0.023538
2000,2004,71,0.020469,0.031534,0.025449
2000,2004,72,0.022632,0.034655,0.027986
2000,2004,73,0.024654,0.037983,0.030528
2000,2004,74,0.027152,0.041182,0.033256
2000,2004,75,0.030037,0.045596,0.036704
2000,2004,76,0.03294,0.049665,0.039998
2000,2004,77,0.03629,0.054239,0.043743
2000,2004,78,0.040038,0.059432,0.047955
2000,2004,79,0.044418,0.065792,0.052989
2000,2004,80,0.050788,0.074573,0.060079
2000,2004,81,0.056364,0.082395,0.066318
2000,2004,82,0.0635,0.091691,0.074028
2000,2004,83,0.070933,0.10177,0.082147
2000,2004,84,0.079956,0.113135,0.091663
2000,2004,85,0.089372,0.124843,0.101477
2000,2004,86,0.100329,0.140301,0.113477
2000,2004,87,0.112894,0.154576,0.12605
2000,2004,88,0.126,0.17122,0.139652
2000,2004,89,0.141559,0.190349,0.155601
2000,2004,90,0.157287,0.208777,0.171367
2000,2004,91,0.176322,0.228794,0.189933
2000,2004,92,0.19639,0.253425,0.210405
2000,2004,93,0.21999,0.278514,0.233572
2000,2004,94,0.242103,0.306885,0.256253
2000,2004,95,0.267981,0.329671,0.280688
2000,2004,96,0.293314,0.365168,0.307243
2000,2004,97,0.320739,0.382563,0.332011
2000,2004,98,0.348965,0.416683,0.360606
2000,2004,99,0.374114,0.443924,0.38546
2000,2004,100,0.408656,0.476338,0.418988
2000,2004,101,0.44125,0.511342,0.451287
2000,2004,102,0.470268,0.526095,0.477868
2000,2004,103,0.495223,0.552236,0.502487
2000,2004,104,0.540401,0.592979,0.546822
2000,2004,105,0.577955,0.621459,0.583056
2000,2004,106,0.599172,0.646059,0.604546
2000,2004,107,0.612626,0.543804,0.604174
2000,2004,108,0.657303,0.618278,0.652001
2000,2004,109,0.59031,0.651479,0.599157
2000,2004,110,0.650165,0.80162,0.667362
2005,2009,0,0.006211,0.007578,0.006909
2005,2009,1,0.000428,0.000505,0.000468
2005,2009,2,0.000261,0.000333,0.000298
2005,2009,3,0.00019,0.000249,0.00022
2005,2009,4,0.000154,0.000194,0.000175
2005,2009,5,0.000134,0.000168,0.000152
2005,2009,6,0.000132,0.000146,0.000139
2005,2009,7,0.000115,0.000141,0.000128
2005,2009,8,0.000112,0.000142,0.000127
2005,2009,9,0.000115,0.000138,0.000127
2005,2009,10,0.000111,0.000134,0.000123
2005,2009,11,0.000116,0.000154,0.000136
2005,2009,12,0.00012,0.000162,0.000142
2005,2009,13,0.00014,0.000214,0.000178
2005,2009,14,0.000171,0.000282,0.000228
2005,2009,15,0.000217,0.000399,0.000311
2005,2009,16,0.000298,0.000586,0.000446
2005,2009,17,0.000347,0.000799,0.00058
2005,2009,18,0.000412,0.001096,0.000764
2005,2009,19,0.000429,0.001244,0.000847
2005,2009,20,0.000431,0.001313,0.000883
2005,2009,21,0.000473,0.001434,0.000966
2005,2009,22,0.000469,0.001445,0.00097
2005,2009,23,0.000483,0.00145,0.000977
2005,2009,24,0.000502,0.001451,0.000985
2005,2009,25,0.000512,0.001429,0.000976
2005,2009,26,0.000541,0.001437,0.000991
2005,2009,27,0.000554,0.001444,0.000999
2005,2009,28,0.000591,0.001441,0.001018
2005,2009,29,0.000633,0.001469,0.001054
2005,2009,30,0.000644,0.001444,0.001048
2005,2009,31,0.000685,0.001504,0.001096
2005,2009,32,0.000734,0.001487,0.001111
2005,2009,33,0.000764,0.001534,0.001149
2005,2009,34,0.000822,0.001616,0.001219
2005,2009,35,0.000903,0.001675,0.001289
2005,2009,36,0.00096,0.001732,0.001345
2005,2009,37,0.00104,0.001882,0.00146
2005,2009,38,0.001141,0.002005,0.001571
2005,2009,39,0.001265,0.002126,0.001694
2005,2009,40,0.00139,0.002325,0.001855
2005,2009,41,0.001517,0.002535,0.002023
2005,2009,42,0.00166,0.002789,0.002221
2005,2009,43,0.001846,0.003007,0.002422
2005,2009,44,0.002033,0.003325,0.002672
2005,2009,45,0.002197,0.003608,0.002894
2005,2009,46,0.002389,0.003907,0.00314
2005,2009,47,0.002621,0.004235,0.003418
2005,2009,48,0.002834,0.004625,0.003717
2005,2009,49,0.003036,0.005054,0.00403
2005,2009,50,0.003311,0.005543,0.004407
2005,2009,51,0.003523,0.005964,0.004721
2005,2009,52,0.00381,0.006537,0.005144
2005,2009,53,0.004009,0.007006,0.005474
2005,2009,54,0.00428,0.007452,0.005827
2005,2009,55,0.004609,0.008106,0.006306
2005,2009,56,0.004925,0.008493,0.006658
2005,2009,57,0.005333,0.009145,0.007181
2005,2009,58,0.005787,0.009728,0.007695
2005,2009,59,0.006332,0.010444,0.008319
2005,2009,60,0.007009,0.011458,0.009151
2005,2009,61,0.007551,0.012048,0.009715
2005,2009,62,0.008333,0.013225,0.010677
2005,2009,63,0.00917,0.014454,0.011693
2005,2009,64,0.009989,0.015735,0.012722
2005,2009,65,0.010882,0.016935,0.013744
2005,2009,66,0.011738,0.018197,0.014783
2005,2009,67,0.012869,0.019581,0.01602
2005,2009,68,0.013928,0.021118,0.017285
2005,2009,69,0.015319,0.0231,0.018927
2005,2009,70,0.016906,0.025285,0.020763
2005,2009,71,0.018396,0.027266,0.022456
2005,2009,72,0.020318,0.029973,0.024693
2005,2009,73,0.022329,0.032965,0.027109
2005,2009,74,0.024662,0.035882,0.029656
2005,2009,75,0.027218,0.039812,0.032753
2005,2009,76,0.029758,0.04294,0.035495
2005,2009,77,0.033002,0.04772,0.039318
2005,2009,78,0.036567,0.052469,0.043288
2005,2009,79,0.040363,0.057627,0.047531
2005,2009,80,0.044914,0.0641,0.052707
2005,2009,81,0.050026,0.071077,0.058392
2005,2009,82,0.056431,0.078929,0.065168
2005,2009,83,0.063279,0.087995,0.072641
2005,2009,84,0.071146,0.09846,0.081229
2005,2009,85,0.080666,0.110207,0.091285
2005,2009,86,0.09117,0.123188,0.102343
2005,2009,87,0.102342,0.137233,0.114124
2005,2009,88,0.116076,0.153411,0.128231
2005,2009,89,0.130366,0.171647,0.143252
2005,2009,90,0.146763,0.190862,0.159899
2005,2009,91,0.164705,0.212522,0.178243
2005,2009,92,0.185004,0.236258,0.198726
2005,2009,93,0.205667,0.262512,0.219995
2005,2009,94,0.228331,0.290426,0.24298
2005,2009,95,0.254023,0.318451,0.268202
2005,2009,96,0.278593,0.339863,0.291189
2005,2009,97,0.306352,0.375418,0.319595
2005,2009,98,0.335517,0.399484,0.346941
2005,2009,99,0.359602,0.432094,0.371708
2005,2009,100,0.394283,0.469266,0.40584
2005,2009,101,0.432473,0.519227,0.444981
2005,2009,102,0.45382,0.513208,0.461765
2005,2009,103,0.492643,0.553603,0.500401
2005,2009,104,0.522952,0.608572,0.533325
2005,2009,105,0.556243,0.612963,0.562923
2005,2009,106,0.588438,0.734619,0.604297
2005,2009,107,0.587138,0.554617,0.583767
2005,2009,108,0.658705,0.497163,0.641012
2005,2009,109,0.630339,0.503062,0.613808
2005,2009,110,0.724614,0.837511,0.738765
2010,2014,0,0.005462,0.006554,0.00602
2010,2014,1,0.00038,0.000442,0.000411
2010,2014,2,0.000225,0.000299,0.000263
2010,2014,3,0.000169,0.000225,0.000198
2010,2014,4,0.000138,0.000185,0.000162
2010,2014,5,0.000119,0.000146,0.000133
2010,2014,6,0.000106,0.000127,0.000117
2010,2014,7,0.000094,0.000128,0.000112
2010,2014,8,0.000099,0.000123,0.000111
2010,2014,9,0.000095,0.000124,0.00011
2010,2014,10,0.000094,0.000117,0.000106
2010,2014,11,0.000098,0.000134,0.000116
2010,2014,12,0.00011,0.000149,0.00013
2010,2014,13,0.000126,0.000184,0.000156
2010,2014,14,0.000152,0.00024,0.000197
2010,2014,15,0.00018,0.000319,0.000251
2010,2014,16,0.000231,0.000466,0.000351
2010,2014,17,0.000269,0.000615,0.000447
2010,2014,18,0.000322,0.000871,0.000604
2010,2014,19,0.000362,0.000999,0.000689
2010,2014,20,0.000387,0.00108,0.000742
2010,2014,21,0.000428,0.001216,0.000831
2010,2014,22,0.000446,0.001282,0.000874
2010,2014,23,0.000461,0.001287,0.000883
2010,2014,24,0.000487,0.001322,0.000913
2010,2014,25,0.000509,0.001327,0.000925
2010,2014,26,0.000547,0.001365,0.000962
2010,2014,27,0.00055,0.00136,0.00096
2010,2014,28,0.000595,0.001391,0.000997
2010,2014,29,0.000635,0.00143,0.001035
2010,2014,30,0.000668,0.001445,0.001059
2010,2014,31,0.000701,0.0015,0.001102
2010,2014,32,0.000748,0.001504,0.001127
2010,2014,33,0.000787,0.001557,0.001173
2010,2014,34,0.000846,0.00161,0.001228
2010,2014,35,0.000916,0.001643,0.00128
2010,2014,36,0.000964,0.001707,0.001335
2010,2014,37,0.001025,0.001778,0.0014
2010,2014,38,0.001108,0.001857,0.00148
2010,2014,39,0.001189,0.001987,0.001586
2010,2014,40,0.001289,0.00212,0.001702
2010,2014,41,0.001403,0.002276,0.001837
2010,2014,42,0.00155,0.002454,0.001999
2010,2014,43,0.001684,0.002623,0.00215
2010,2014,44,0.001849,0.002861,0.002352
2010,2014,45,0.002012,0.003149,0.002576
2010,2014,46,0.002248,0.003504,0.00287
2010,2014,47,0.002443,0.003891,0.003159
2010,2014,48,0.002677,0.004255,0.003456
2010,2014,49,0.002956,0.00467,0.003801
2010,2014,50,0.003216,0.005148,0.004166
2010,2014,51,0.003507,0.005604,0.004537
2010,2014,52,0.003786,0.006102,0.004922
2010,2014,53,0.004023,0.006632,0.005301
2010,2014,54,0.00436,0.007159,0.005728
2010,2014,55,0.00467,0.007858,0.006224
2010,2014,56,0.005022,0.008507,0.006716
2010,2014,57,0.00539,0.009118,0.007197
2010,2014,58,0.005724,0.009848,0.007718
2010,2014,59,0.006103,0.010525,0.008235
2010,2014,60,0.006579,0.011292,0.008845
2010,2014,61,0.007094,0.011997,0.009446
2010,2014,62,0.007692,0.012857,0.010165
2010,2014,63,0.008376,0.01364,0.010893
2010,2014,64,0.009132,0.014602,0.011743
2010,2014,65,0.009926,0.015526,0.012591
2010,2014,66,0.010817,0.016854,0.013681
2010,2014,67,0.011807,0.018143,0.0148
2010,2014,68,0.013003,0.01987,0.016229
2010,2014,69,0.014262,0.021487,0.017637
2010,2014,70,0.015712,0.023501,0.01933
2010,2014,71,0.017166,0.025437,0.020987
2010,2014,72,0.01874,0.027756,0.022878
2010,2014,73,0.020421,0.030133,0.024849
2010,2014,74,0.022629,0.032864,0.027262
2010,2014,75,0.025043,0.036118,0.030012
2010,2014,76,0.027751,0.039657,0.03304
2010,2014,77,0.030759,0.043706,0.036447
2010,2014,78,0.034072,0.047988,0.040112
2010,2014,79,0.037904,0.052732,0.044253
2010,2014,80,0.042329,0.058698,0.049234
2010,2014,81,0.047008,0.065032,0.054484
2010,2014,82,0.052499,0.072276,0.060551
2010,2014,83,0.058315,0.079377,0.066722
2010,2014,84,0.065539,0.088449,0.074477
2010,2014,85,0.073797,0.097701,0.082883
2010,2014,86,0.082574,0.108732,0.092247
2010,2014,87,0.093399,0.122047,0.103675
2010,2014,88,0.105567,0.137403,0.116596
2010,2014,89,0.119743,0.153935,0.131169
2010,2014,90,0.13661,0.174568,0.148836
2010,2014,91,0.152627,0.194076,0.165423
2010,2014,92,0.171825,0.21838,0.185543
2010,2014,93,0.191587,0.243922,0.206205
2010,2014,94,0.21591,0.269915,0.230119
2010,2014,95,0.239355,0.296257,0.253405
2010,2014,96,0.265724,0.328711,0.280216
2010,2014,97,0.292275,0.359188,0.306508
2010,2014,98,0.321674,0.388741,0.334903
2010,2014,99,0.346587,0.418796,0.359684
2010,2014,100,0.376656,0.458784,0.39033
2010,2014,101,0.409128,0.489988,0.421431
2010,2014,102,0.44358,0.532026,0.455927
2010,2014,103,0.477091,0.562926,0.488067
2010,2014,104,0.5042,0.58713,0.513838
2010,2014,105,0.544747,0.648958,0.555567
2010,2014,106,0.566724,0.587324,0.568728
2010,2014,107,0.55762,0.67011,0.568176
2010,2014,108,0.636758,0.611534,0.634504
2010,2014,109,0.659423,0.57107,0.65073
2010,2014,110,0.593686,0.520294,0.584734
2015,2017,0,0.005298,0.00634,0.005831
2015,2017,1,0.000348,0.000434,0.000392
2015,2017,2,0.000226,0.00028,0.000254
2015,2017,3,0.000163,0.000227,0.000196
2015,2017,4,0.00014,0.000164,0.000152
2015,2017,5,0.000117,0.000148,0.000133
2015,2017,6,0.00011,0.000131,0.000121
2015,2017,7,0.000111,0.000125,0.000118
2015,2017,8,0.000098,0.000127,0.000113
2015,2017,9,0.000097,0.000118,0.000108
2015,2017,10,0.000091,0.000133,0.000112
2015,2017,11,0.000106,0.000134,0.00012
2015,2017,12,0.00011,0.000157,0.000134
2015,2017,13,0.000136,0.000192,0.000165
2015,2017,14,0.000171,0.000256,0.000214
2015,2017,15,0.000194,0.000358,0.000277
2015,2017,16,0.000243,0.0005,0.000374
2015,2017,17,0.00028,0.000658,0.000473
2015,2017,18,0.000365,0.000909,0.000643
2015,2017,19,0.000392,0.001082,0.000746
2015,2017,20,0.000425,0.001169,0.000806
2015,2017,21,0.000478,0.001317,0.000908
2015,2017,22,0.000494,0.001383,0.000951
2015,2017,23,0.000524,0.001445,0.000997
2015,2017,24,0.000539,0.001513,0.001038
2015,2017,25,0.000591,0.001559,0.001085
2015,2017,26,0.000602,0.001564,0.001092
2015,2017,27,0.000669,0.001643,0.001164
2015,2017,28,0.00071,0.001693,0.001209
2015,2017,29,0.00072,0.001721,0.001228
2015,2017,30,0.000785,0.00172,0.001258
2015,2017,31,0.00084,0.001785,0.001318
2015,2017,32,0.000902,0.001873,0.001391
2015,2017,33,0.000946,0.001914,0.001432
2015,2017,34,0.000994,0.001985,0.001491
2015,2017,35,0.001045,0.002025,0.001536
2015,2017,36,0.001123,0.002081,0.001602
2015,2017,37,0.001172,0.002166,0.001669
2015,2017,38,0.001233,0.002218,0.001724
2015,2017,39,0.001295,0.002308,0.0018
2015,2017,40,0.001388,0.002373,0.001878
2015,2017,41,0.00147,0.002494,0.001979
2015,2017,42,0.001621,0.002593,0.002103
2015,2017,43,0.001736,0.002811,0.002268
2015,2017,44,0.001861,0.003009,0.00243
2015,2017,45,0.002044,0.00325,0.002642
2015,2017,46,0.002229,0.003517,0.002868
2015,2017,47,0.002388,0.003787,0.003081
2015,2017,48,0.002632,0.004108,0.003362
2015,2017,49,0.002894,0.004534,0.003704
2015,2017,50,0.003181,0.004993,0.004075
2015,2017,51,0.003465,0.005503,0.004469
2015,2017,52,0.003787,0.006015,0.004882
2015,2017,53,0.004124,0.006617,0.005346
2015,2017,54,0.004451,0.007245,0.005817
2015,2017,55,0.00483,0.007873,0.006316
2015,2017,56,0.005213,0.008436,0.006784
2015,2017,57,0.005643,0.009255,0.0074
2015,2017,58,0.006028,0.009908,0.007909
2015,2017,59,0.006446,0.010782,0.00854
2015,2017,60,0.006888,0.011527,0.009121
2015,2017,61,0.007323,0.012409,0.009762
2015,2017,62,0.007919,0.013287,0.010484
2015,2017,63,0.008511,0.014391,0.011311
2015,2017,64,0.009139,0.015262,0.012045
2015,2017,65,0.009791,0.016167,0.01281
2015,2017,66,0.010484,0.016988,0.013557
2015,2017,67,0.011489,0.018147,0.014631
2015,2017,68,0.012564,0.019405,0.015786
2015,2017,69,0.013835,0.021085,0.017239
2015,2017,70,0.015096,0.022618,0.018611
2015,2017,71,0.016564,0.025029,0.020496
2015,2017,72,0.018545,0.027147,0.022517
2015,2017,73,0.020389,0.029841,0.024726
2015,2017,74,0.022275,0.032542,0.026951
2015,2017,75,0.024617,0.035461,0.029518
2015,2017,76,0.026778,0.038545,0.032057
2015,2017,77,0.029932,0.042403,0.035487
2015,2017,78,0.033158,0.046267,0.038944
2015,2017,79,0.036999,0.051349,0.04326
2015,2017,80,0.041449,0.056816,0.048065
2015,2017,81,0.04576,0.062957,0.05306
2015,2017,82,0.051704,0.069599,0.059184
2015,2017,83,0.057489,0.077148,0.065567
2015,2017,84,0.064405,0.086102,0.07315
2015,2017,85,0.072292,0.095126,0.081299
2015,2017,86,0.080649,0.10598,0.090408
2015,2017,87,0.090678,0.117645,0.100818
2015,2017,88,0.100883,0.128382,0.110975
2015,2017,89,0.112259,0.141254,0.122602
2015,2017,90,0.127295,0.156867,0.137462
2015,2017,91,0.143718,0.175721,0.154255
2015,2017,92,0.161471,0.199125,0.173329
2015,2017,93,0.181031,0.222239,0.193423
2015,2017,94,0.202033,0.246308,0.214691
2015,2017,95,0.227281,0.275588,0.240325
2015,2017,96,0.250551,0.302255,0.26367
2015,2017,97,0.278497,0.331965,0.291124
2015,2017,98,0.305891,0.361514,0.3181
2015,2017,99,0.331976,0.396038,0.344967
2015,2017,100,0.362597,0.42389,0.373994
2015,2017,101,0.394602,0.460356,0.405654
2015,2017,102,0.427934,0.499934,0.438922
2015,2017,103,0.448575,0.541031,0.461157
2015,2017,104,0.489646,0.553938,0.497503
2015,2017,105,0.530914,0.544156,0.532431
2015,2017,106,0.524988,0.611469,0.534164
2015,2017,107,0.570304,0.613339,0.574439
2015,2017,108,0.583335,0.571967,0.582289
2015,2017,109,0.584109,0.52176,0.578262
2015,2017,110,0.628871,0.546926,0.62057
