Year,Age,Female,Male,Total
1961,90,0.28007,0.319604,0.291063
1961,91,0.312166,0.358515,0.324188
1961,92,0.341203,0.37596,0.350028
1961,93,0.382449,0.438789,0.396297
1961,94,0.396724,0.427887,0.404217
1961,95,0.390439,0.513307,0.41859
1961,96,0.430793,0.460707,0.436903
1961,97,0.430463,0.544276,0.449731
1961,98,0.595365,0.630252,0.601924
1961,99,0.530092,0.415094,0.504869
1961,100,0.647619,0.514286,0.614286
1961,101,0.467066,0.545455,0.48
1961,102,0.672897,0.96,0.727273
1961,103,0.654545,0.461538,0.592593
1961,104,0.4,0.6,0.45
1961,105,0.26087,.,0.26087
1961,106,0,.,0
1961,107,0,.,0
1961,108,.,.,.
1961,109,.,.,.
1961,110,0,.,0
1962,0,0.024187,0.029745,0.02704
1962,1,0.0027,0.003245,0.002979
1962,2,0.001721,0.001981,0.001854
1962,3,0.00131,0.0016,0.001458
1962,4,0.001094,0.001422,0.001262
1962,5,0.000897,0.001143,0.001022
1962,6,0.000659,0.00091,0.000787
1962,7,0.000514,0.000806,0.000664
1962,8,0.000494,0.000681,0.000589
1962,9,0.000402,0.000597,0.000501
1962,10,0.000375,0.000532,0.000455
1962,11,0.000397,0.000519,0.000459
1962,12,0.000365,0.000526,0.000447
1962,13,0.000379,0.000543,0.000463
1962,14,0.000393,0.000623,0.00051
1962,15,0.000422,0.000729,0.000578
1962,16,0.000441,0.000869,0.000658
1962,17,0.00057,0.001183,0.000878
1962,18,0.000714,0.001326,0.00102
1962,19,0.000816,0.001472,0.001144
1962,20,0.000923,0.001637,0.001279
1962,21,0.001026,0.001762,0.001392
1962,22,0.001133,0.001908,0.001518
1962,23,0.001147,0.001896,0.001518
1962,24,0.001228,0.001922,0.001572
1962,25,0.001242,0.002034,0.001635
1962,26,0.001263,0.001871,0.001566
1962,27,0.001295,0.002099,0.001696
1962,28,0.001327,0.00194,0.001633
1962,29,0.001501,0.002065,0.001783
1962,30,0.001507,0.002037,0.001773
1962,31,0.001487,0.002101,0.001795
1962,32,0.001653,0.002182,0.001918
1962,33,0.001636,0.002293,0.001965
1962,34,0.001729,0.002547,0.002138
1962,35,0.001771,0.002529,0.002147
1962,36,0.001897,0.002559,0.002221
1962,37,0.001944,0.002873,0.002391
1962,38,0.002136,0.003012,0.002544
1962,39,0.002297,0.003165,0.002685
1962,40,0.002382,0.003333,0.002799
1962,41,0.002617,0.003854,0.003159
1962,42,0.002689,0.00378,0.003172
1962,43,0.002923,0.004391,0.003583
1962,44,0.00313,0.004665,0.003826
1962,45,0.003399,0.005207,0.004226
1962,46,0.003678,0.005495,0.004517
1962,47,0.004049,0.005998,0.004954
1962,48,0.004471,0.006541,0.005436
1962,49,0.004871,0.007146,0.005933
1962,50,0.005356,0.007838,0.006518
1962,51,0.005957,0.008759,0.007282
1962,52,0.006583,0.009691,0.008064
1962,53,0.00695,0.010754,0.008776
1962,54,0.007478,0.012202,0.00977
1962,55,0.007752,0.012635,0.010145
1962,56,0.008765,0.014295,0.011485
1962,57,0.009555,0.01657,0.013005
1962,58,0.010738,0.018153,0.014395
1962,59,0.011275,0.02002,0.015579
1962,60,0.012525,0.021871,0.017117
1962,61,0.013713,0.023166,0.018349
1962,62,0.014777,0.025803,0.020175
1962,63,0.016623,0.028591,0.022469
1962,64,0.019268,0.032066,0.025485
1962,65,0.020215,0.034703,0.027198
1962,66,0.023592,0.038878,0.030901
1962,67,0.025717,0.043318,0.034092
1962,68,0.028868,0.047768,0.03779
1962,69,0.03292,0.052408,0.042009
1962,70,0.036812,0.05845,0.046768
1962,71,0.039786,0.062561,0.050081
1962,72,0.046361,0.072223,0.057857
1962,73,0.053972,0.079504,0.065217
1962,74,0.056684,0.085675,0.069235
1962,75,0.069233,0.097963,0.081304
1962,76,0.075096,0.107908,0.088508
1962,77,0.084975,0.121372,0.099454
1962,78,0.092356,0.132288,0.107756
1962,79,0.10501,0.144374,0.119743
1962,80,0.117414,0.157145,0.131997
1962,81,0.13012,0.173717,0.145732
1962,82,0.139782,0.189726,0.157181
1962,83,0.159163,0.214196,0.1778
1962,84,0.171514,0.220938,0.187748
1962,85,0.189799,0.246717,0.207862
1962,86,0.208272,0.257837,0.223646
1962,87,0.228327,0.282253,0.244551
1962,88,0.251063,0.308664,0.267722
1962,89,0.279749,0.322554,0.292061
1962,90,0.305852,0.346288,0.317389
1962,91,0.309362,0.355946,0.321911
1962,92,0.35447,0.392938,0.364126
1962,93,0.359979,0.449395,0.381718
1962,94,0.403081,0.487428,0.422824
1962,95,0.413799,0.519017,0.437437
1962,96,0.496109,0.578841,0.513916
1962,97,0.488939,0.465289,0.484478
1962,98,0.598673,0.651163,0.607132
1962,99,0.596866,0.822581,0.63761
1962,100,0.451496,0.733333,0.513523
1962,101,0.768293,0.590164,0.72
1962,102,0.618557,0.461538,0.6
1962,103,0.761905,1.2,0.821918
1962,104,0.692308,1.636364,0.972973
1962,105,0.315789,6,0.6
1962,106,0.666667,.,0.666667
1962,107,0.461538,.,0.461538
1962,108,0,.,0
1962,109,.,.,.
1962,110,0,.,0
1963,0,0.021159,0.026231,0.02376
1963,1,0.002273,0.002696,0.00249
1963,2,0.001375,0.001812,0.001598
1963,3,0.001092,0.001498,0.001299
1963,4,0.000905,0.001262,0.001087
1963,5,0.000775,0.001126,0.000954
1963,6,0.000587,0.000867,0.00073
1963,7,0.000473,0.000747,0.000613
1963,8,0.000373,0.000668,0.000523
1963,9,0.000343,0.000587,0.000468
1963,10,0.000291,0.000537,0.000416
1963,11,0.000322,0.000466,0.000395
1963,12,0.000311,0.000466,0.00039
1963,13,0.000301,0.000509,0.000407
1963,14,0.00032,0.000563,0.000443
1963,15,0.000392,0.000663,0.000529
1963,16,0.000443,0.00088,0.000664
1963,17,0.000547,0.001037,0.000794
1963,18,0.000639,0.001158,0.000899
1963,19,0.000709,0.00144,0.001074
1963,20,0.000832,0.001568,0.001199
1963,21,0.000892,0.00154,0.001215
1963,22,0.000967,0.001742,0.001352
1963,23,0.001048,0.001714,0.001379
1963,24,0.001095,0.001791,0.00144
1963,25,0.001132,0.00184,0.001483
1963,26,0.001105,0.001799,0.00145
1963,27,0.001166,0.001816,0.00149
1963,28,0.001211,0.001807,0.001508
1963,29,0.001295,0.002063,0.001679
1963,30,0.001276,0.001952,0.001615
1963,31,0.001325,0.002074,0.001701
1963,32,0.001396,0.002072,0.001736
1963,33,0.001462,0.002244,0.001854
1963,34,0.001606,0.002354,0.001981
1963,35,0.001645,0.002514,0.002079
1963,36,0.001702,0.002485,0.002091
1963,37,0.002039,0.002883,0.002453
1963,38,0.00196,0.00295,0.002436
1963,39,0.002055,0.003218,0.002596
1963,40,0.002253,0.003289,0.002717
1963,41,0.002447,0.003517,0.002916
1963,42,0.002704,0.003885,0.003221
1963,43,0.002635,0.003982,0.003232
1963,44,0.002976,0.004764,0.00378
1963,45,0.003261,0.004891,0.004
1963,46,0.003415,0.0052,0.004231
1963,47,0.003951,0.005866,0.004834
1963,48,0.004263,0.006313,0.005215
1963,49,0.00465,0.00714,0.00581
1963,50,0.005009,0.007405,0.006127
1963,51,0.005488,0.008397,0.00685
1963,52,0.005791,0.0092,0.007402
1963,53,0.006385,0.010339,0.008268
1963,54,0.007051,0.011285,0.009082
1963,55,0.007496,0.012543,0.009942
1963,56,0.007912,0.013288,0.010543
1963,57,0.00885,0.015207,0.01197
1963,58,0.010537,0.017372,0.01389
1963,59,0.010715,0.018808,0.014694
1963,60,0.011435,0.020712,0.015983
1963,61,0.012829,0.022733,0.017676
1963,62,0.014135,0.024941,0.019411
1963,63,0.015358,0.027071,0.021064
1963,64,0.017426,0.029885,0.02348
1963,65,0.01973,0.034366,0.026798
1963,66,0.021005,0.036107,0.028234
1963,67,0.025021,0.040352,0.032295
1963,68,0.0276,0.04381,0.03525
1963,69,0.030473,0.048832,0.039062
1963,70,0.033885,0.053648,0.043012
1963,71,0.037836,0.058867,0.04741
1963,72,0.041047,0.063944,0.051274
1963,73,0.048119,0.073298,0.059169
1963,74,0.054706,0.081025,0.066142
1963,75,0.058875,0.086901,0.070824
1963,76,0.071215,0.098257,0.082392
1963,77,0.074649,0.10764,0.08789
1963,78,0.086322,0.119254,0.099162
1963,79,0.096227,0.129981,0.108967
1963,80,0.106667,0.141515,0.119409
1963,81,0.117948,0.155468,0.131374
1963,82,0.129489,0.169956,0.143589
1963,83,0.141238,0.176854,0.153278
1963,84,0.158266,0.202703,0.172867
1963,85,0.1735,0.214186,0.186445
1963,86,0.192456,0.239063,0.206774
1963,87,0.211056,0.239916,0.219709
1963,88,0.228292,0.279612,0.243217
1963,89,0.245862,0.279402,0.255249
1963,90,0.267088,0.322954,0.28262
1963,91,0.293112,0.346327,0.307784
1963,92,0.311097,0.339354,0.318474
1963,93,0.320493,0.365026,0.331247
1963,94,0.36467,0.399799,0.372714
1963,95,0.366474,0.427346,0.380103
1963,96,0.398933,0.448257,0.409467
1963,97,0.39674,0.471153,0.411657
1963,98,0.563611,0.328383,0.515537
1963,99,0.514086,0.485294,0.509821
1963,100,0.504767,0.571429,0.515706
1963,101,0.635518,0.45283,0.592088
1963,102,0.352941,0.789474,0.487805
1963,103,0.5,0,0.47619
1963,104,0.375,3,0.529412
1963,105,0.8,.,0.8
1963,106,1.2,.,1.2
1963,107,0,.,0
1963,108,0.6,.,0.6
1963,109,0.857143,.,0.857143
1963,110,0,.,0
1964,0,0.018749,0.023635,0.021252
1964,1,0.002074,0.002499,0.002292
1964,2,0.001337,0.001615,0.001479
1964,3,0.00097,0.001323,0.001151
1964,4,0.000809,0.001097,0.000956
1964,5,0.000703,0.000925,0.000816
1964,6,0.000571,0.000865,0.000721
1964,7,0.000458,0.000795,0.00063
1964,8,0.00037,0.000692,0.000534
1964,9,0.000344,0.000562,0.000455
1964,10,0.000311,0.000524,0.000419
1964,11,0.000308,0.000502,0.000407
1964,12,0.000321,0.000457,0.00039
1964,13,0.000332,0.000493,0.000414
1964,14,0.000322,0.00051,0.000417
1964,15,0.000362,0.000664,0.000515
1964,16,0.000406,0.000976,0.000695
1964,17,0.00047,0.001093,0.000785
1964,18,0.000534,0.001193,0.000865
1964,19,0.000657,0.001374,0.001015
1964,20,0.000738,0.001458,0.001096
1964,21,0.000812,0.001473,0.00114
1964,22,0.000856,0.001651,0.001251
1964,23,0.000968,0.001675,0.001319
1964,24,0.000984,0.0018,0.001389
1964,25,0.001023,0.001765,0.001391
1964,26,0.001056,0.001764,0.001407
1964,27,0.001095,0.001778,0.001435
1964,28,0.001094,0.001781,0.001437
1964,29,0.001251,0.001817,0.001534
1964,30,0.001219,0.001856,0.001538
1964,31,0.001282,0.00197,0.001627
1964,32,0.001318,0.002026,0.001674
1964,33,0.001398,0.002099,0.00175
1964,34,0.001438,0.002175,0.001808
1964,35,0.001501,0.002355,0.001929
1964,36,0.001665,0.002526,0.002096
1964,37,0.00181,0.002702,0.002253
1964,38,0.001998,0.002885,0.002433
1964,39,0.002004,0.003157,0.002559
1964,40,0.002162,0.003275,0.00268
1964,41,0.002311,0.003656,0.002913
1964,42,0.002443,0.003703,0.002996
1964,43,0.00268,0.004061,0.003284
1964,44,0.003023,0.00439,0.003628
1964,45,0.003023,0.004665,0.00376
1964,46,0.003566,0.005146,0.004282
1964,47,0.003785,0.005475,0.004557
1964,48,0.004327,0.005978,0.005088
1964,49,0.004432,0.006886,0.00557
1964,50,0.004698,0.007159,0.005844
1964,51,0.005277,0.008176,0.006629
1964,52,0.005821,0.009104,0.007356
1964,53,0.00628,0.009901,0.007989
1964,54,0.006736,0.011233,0.008875
1964,55,0.007062,0.012445,0.009641
1964,56,0.008175,0.013126,0.010571
1964,57,0.008349,0.014697,0.01145
1964,58,0.009667,0.017086,0.013299
1964,59,0.010373,0.018542,0.014368
1964,60,0.011131,0.019885,0.01542
1964,61,0.01244,0.022087,0.017151
1964,62,0.014015,0.02458,0.019163
1964,63,0.014896,0.026796,0.020676
1964,64,0.016644,0.02957,0.022905
1964,65,0.018669,0.032267,0.025238
1964,66,0.021763,0.036023,0.028607
1964,67,0.022722,0.038717,0.030324
1964,68,0.027093,0.044103,0.035102
1964,69,0.029298,0.048557,0.038307
1964,70,0.03295,0.05463,0.042991
1964,71,0.037525,0.059633,0.047628
1964,72,0.043351,0.065337,0.053246
1964,73,0.04614,0.069779,0.056573
1964,74,0.053686,0.079021,0.064659
1964,75,0.06076,0.088707,0.072731
1964,76,0.065222,0.094627,0.077573
1964,77,0.078461,0.109866,0.091217
1964,78,0.085569,0.115437,0.09734
1964,79,0.094957,0.130993,0.108736
1964,80,0.104704,0.143443,0.119007
1964,81,0.117423,0.151935,0.129755
1964,82,0.128364,0.171156,0.143309
1964,83,0.143107,0.184423,0.157131
1964,84,0.154132,0.194963,0.167559
1964,85,0.172735,0.218228,0.187278
1964,86,0.189869,0.232687,0.203125
1964,87,0.207887,0.248977,0.220158
1964,88,0.217136,0.257552,0.228934
1964,89,0.247316,0.283363,0.257513
1964,90,0.262739,0.319219,0.278025
1964,91,0.284724,0.335495,0.298306
1964,92,0.334259,0.357599,0.340529
1964,93,0.325817,0.389803,0.34207
1964,94,0.378495,0.380421,0.37895
1964,95,0.372666,0.413225,0.381669
1964,96,0.436593,0.515026,0.453759
1964,97,0.490315,0.468794,0.486167
1964,98,0.467261,0.492504,0.472877
1964,99,0.607734,0.642943,0.614521
1964,100,0.735901,0.531646,0.703819
1964,101,0.759782,0,0.618748
1964,102,0.420252,0.833333,0.529645
1964,103,0.75,0,0.545455
1964,104,1.071429,0,0.967742
1964,105,0.3,.,0.3
1964,106,0.857143,.,0.857143
1964,107,0,.,0
1964,108,0,.,0
1964,109,1.2,.,1.2
1964,110,0.857143,.,0.857143
1965,0,0.017217,0.022024,0.019676
1965,1,0.001954,0.002312,0.002137
1965,2,0.001186,0.00159,0.001392
1965,3,0.000948,0.001213,0.001084
1965,4,0.000751,0.001128,0.000943
1965,5,0.000598,0.000919,0.000761
1965,6,0.000543,0.000759,0.000653
1965,7,0.000447,0.000764,0.000608
1965,8,0.00033,0.00063,0.000483
1965,9,0.00031,0.000486,0.0004
1965,10,0.000296,0.000469,0.000385
1965,11,0.000252,0.000458,0.000357
1965,12,0.000277,0.000441,0.00036
1965,13,0.000314,0.000467,0.000392
1965,14,0.000346,0.000556,0.000452
1965,15,0.000339,0.000626,0.000484
1965,16,0.000394,0.0009,0.00065
1965,17,0.000457,0.001013,0.000738
1965,18,0.00053,0.001041,0.000788
1965,19,0.000564,0.00122,0.000893
1965,20,0.000653,0.001335,0.000992
1965,21,0.000771,0.001446,0.001105
1965,22,0.000823,0.001519,0.001168
1965,23,0.000859,0.001505,0.001179
1965,24,0.000927,0.001649,0.001285
1965,25,0.000977,0.00163,0.001301
1965,26,0.001054,0.001563,0.001306
1965,27,0.000992,0.001571,0.001279
1965,28,0.001136,0.001652,0.001393
1965,29,0.001129,0.001732,0.001431
1965,30,0.001052,0.001838,0.001446
1965,31,0.001255,0.001905,0.001581
1965,32,0.001258,0.001969,0.001615
1965,33,0.001385,0.002123,0.001756
1965,34,0.00139,0.002257,0.001826
1965,35,0.001528,0.002341,0.001937
1965,36,0.00162,0.002475,0.002049
1965,37,0.001664,0.002599,0.002132
1965,38,0.001758,0.002749,0.00225
1965,39,0.001991,0.003074,0.002523
1965,40,0.001946,0.00327,0.002584
1965,41,0.002198,0.003406,0.00276
1965,42,0.002385,0.00347,0.002871
1965,43,0.002507,0.004037,0.003178
1965,44,0.002956,0.004381,0.00358
1965,45,0.003076,0.004734,0.00381
1965,46,0.003371,0.00507,0.004133
1965,47,0.003726,0.005621,0.004584
1965,48,0.004067,0.006446,0.005153
1965,49,0.004454,0.006804,0.005536
1965,50,0.004675,0.007351,0.005914
1965,51,0.005176,0.008062,0.006518
1965,52,0.00538,0.008932,0.007034
1965,53,0.006143,0.009721,0.007815
1965,54,0.006815,0.011077,0.008824
1965,55,0.00725,0.01209,0.009548
1965,56,0.007886,0.013416,0.010531
1965,57,0.008499,0.014606,0.011449
1965,58,0.009474,0.01622,0.012761
1965,59,0.010244,0.018262,0.014156
1965,60,0.011384,0.020223,0.015692
1965,61,0.012468,0.022785,0.017503
1965,62,0.013897,0.024799,0.019196
1965,63,0.015759,0.027169,0.021291
1965,64,0.01697,0.030858,0.023677
1965,65,0.018516,0.033438,0.025698
1965,66,0.02109,0.035981,0.028236
1965,67,0.025064,0.040831,0.032576
1965,68,0.026038,0.044242,0.03462
1965,69,0.030553,0.050871,0.04003
1965,70,0.033568,0.055034,0.043504
1965,71,0.037376,0.062902,0.049063
1965,72,0.042349,0.06784,0.053854
1965,73,0.048097,0.075439,0.060241
1965,74,0.053359,0.080845,0.065322
1965,75,0.06058,0.092799,0.074318
1965,76,0.069617,0.102093,0.083304
1965,77,0.077647,0.109367,0.090735
1965,78,0.090605,0.125617,0.104563
1965,79,0.098559,0.135066,0.112651
1965,80,0.112778,0.151103,0.1271
1965,81,0.122952,0.165303,0.138198
1965,82,0.137591,0.178956,0.151988
1965,83,0.154654,0.195797,0.168638
1965,84,0.165477,0.214707,0.181687
1965,85,0.177152,0.22742,0.193165
1965,86,0.204257,0.258702,0.221047
1965,87,0.21875,0.275038,0.23556
1965,88,0.242442,0.296613,0.258052
1965,89,0.266287,0.302537,0.276541
1965,90,0.289756,0.333403,0.301732
1965,91,0.311247,0.37223,0.32712
1965,92,0.337315,0.399229,0.353221
1965,93,0.368517,0.406991,0.378391
1965,94,0.383455,0.404632,0.388736
1965,95,0.402438,0.443064,0.411851
1965,96,0.465245,0.469661,0.4662
1965,97,0.427073,0.549781,0.451751
1965,98,0.487016,0.526395,0.494821
1965,99,0.643353,0.655627,0.645828
1965,100,0.474393,0.610325,0.500096
1965,101,0.469626,0.765957,0.519912
1965,102,0.551358,0.75,0.590454
1965,103,0.680015,0.352941,0.600515
1965,104,1.764706,1.8,1.777778
1965,105,0.545455,.,0.545455
1965,106,1.5,.,1.5
1965,107,0,.,0
1965,108,0,.,0
1965,109,0,.,0
1965,110,0,.,0
1966,0,0.014984,0.019055,0.017074
1966,1,0.001866,0.002134,0.002003
1966,2,0.001104,0.001435,0.001273
1966,3,0.000831,0.001141,0.000989
1966,4,0.000717,0.001002,0.000862
1966,5,0.000584,0.00088,0.000735
1966,6,0.000455,0.000812,0.000637
1966,7,0.000444,0.000687,0.000568
1966,8,0.000361,0.000639,0.000503
1966,9,0.000318,0.000508,0.000414
1966,10,0.000335,0.000497,0.000417
1966,11,0.000324,0.000419,0.000373
1966,12,0.00032,0.000422,0.000372
1966,13,0.00031,0.000471,0.000392
1966,14,0.00028,0.000503,0.000393
1966,15,0.000349,0.00061,0.000481
1966,16,0.000418,0.000862,0.000643
1966,17,0.000444,0.001023,0.000736
1966,18,0.000513,0.001169,0.000843
1966,19,0.000601,0.001244,0.000924
1966,20,0.000649,0.001283,0.000966
1966,21,0.00077,0.001427,0.001097
1966,22,0.000808,0.001472,0.001137
1966,23,0.000879,0.00151,0.001192
1966,24,0.000892,0.001588,0.001238
1966,25,0.000906,0.001685,0.001293
1966,26,0.000937,0.001583,0.001257
1966,27,0.000983,0.001628,0.001303
1966,28,0.000936,0.001642,0.001286
1966,29,0.001067,0.001711,0.001388
1966,30,0.001123,0.001638,0.001381
1966,31,0.001156,0.001777,0.001467
1966,32,0.001223,0.001985,0.001605
1966,33,0.001257,0.002055,0.001658
1966,34,0.001378,0.002209,0.001796
1966,35,0.001435,0.0024,0.001921
1966,36,0.001471,0.002508,0.001992
1966,37,0.001481,0.00268,0.002083
1966,38,0.001729,0.00279,0.00226
1966,39,0.001884,0.003068,0.002473
1966,40,0.001964,0.003253,0.002596
1966,41,0.002096,0.00332,0.002685
1966,42,0.002291,0.003777,0.002982
1966,43,0.00249,0.003749,0.003053
1966,44,0.002668,0.004165,0.003324
1966,45,0.003004,0.004749,0.003767
1966,46,0.003207,0.005113,0.004049
1966,47,0.003376,0.005275,0.004228
1966,48,0.003756,0.00563,0.004604
1966,49,0.004058,0.006547,0.005193
1966,50,0.004432,0.00716,0.005686
1966,51,0.004939,0.007558,0.006151
1966,52,0.005486,0.008397,0.006838
1966,53,0.005655,0.009493,0.00744
1966,54,0.006373,0.010461,0.008279
1966,55,0.00674,0.011718,0.009081
1966,56,0.007488,0.012868,0.010037
1966,57,0.00809,0.01421,0.01101
1966,58,0.009301,0.015986,0.01252
1966,59,0.009629,0.016986,0.0132
1966,60,0.010829,0.019208,0.014901
1966,61,0.011761,0.021198,0.016339
1966,62,0.012971,0.023971,0.018312
1966,63,0.01492,0.026389,0.020463
1966,64,0.016185,0.02944,0.022571
1966,65,0.017961,0.03179,0.024593
1966,66,0.019444,0.0342,0.026492
1966,67,0.022459,0.037565,0.029652
1966,68,0.02647,0.043268,0.034402
1966,69,0.027616,0.046144,0.036266
1966,70,0.032351,0.052212,0.041522
1966,71,0.035488,0.057631,0.04562
1966,72,0.040276,0.06401,0.051008
1966,73,0.0456,0.069467,0.056227
1966,74,0.050517,0.077277,0.062237
1966,75,0.053999,0.083193,0.066503
1966,76,0.064735,0.093143,0.076649
1966,77,0.072319,0.104633,0.085702
1966,78,0.080373,0.110287,0.092488
1966,79,0.092968,0.124919,0.105451
1966,80,0.097507,0.132419,0.110686
1966,81,0.113932,0.152087,0.127849
1966,82,0.124801,0.161728,0.137764
1966,83,0.142108,0.172667,0.152499
1966,84,0.153341,0.195618,0.167342
1966,85,0.168539,0.212511,0.182591
1966,86,0.181224,0.224483,0.194566
1966,87,0.204093,0.243573,0.215861
1966,88,0.22272,0.263794,0.234581
1966,89,0.248181,0.291157,0.260143
1966,90,0.250884,0.305308,0.26583
1966,91,0.284923,0.337176,0.298763
1966,92,0.30762,0.357487,0.32009
1966,93,0.341431,0.360883,0.346243
1966,94,0.376855,0.400298,0.382738
1966,95,0.380967,0.429996,0.392963
1966,96,0.443825,0.43964,0.44286
1966,97,0.437342,0.455958,0.441307
1966,98,0.458492,0.498998,0.466475
1966,99,0.586666,0.527924,0.575701
1966,100,0.484107,0.66173,0.518276
1966,101,0.448183,0.646452,0.482729
1966,102,0.627006,1.142857,0.696909
1966,103,0.316122,0,0.261097
1966,104,1.684042,0.857143,1.502818
1966,105,0.857143,0,0.461538
1966,106,0,.,0
1966,107,4,.,4
1966,108,0,.,0
1966,109,1.5,.,1.5
1966,110,0.857143,.,0.857143
1967,0,0.01498,0.019134,0.017116
1967,1,0.00174,0.001925,0.001835
1967,2,0.001003,0.001322,0.001166
1967,3,0.00071,0.001053,0.000885
1967,4,0.000646,0.000893,0.000772
1967,5,0.000488,0.000708,0.0006
1967,6,0.000458,0.000684,0.000574
1967,7,0.000355,0.000652,0.000506
1967,8,0.000301,0.000541,0.000423
1967,9,0.000305,0.000515,0.000412
1967,10,0.000295,0.00045,0.000374
1967,11,0.000261,0.000419,0.000342
1967,12,0.00029,0.000461,0.000377
1967,13,0.0003,0.000482,0.000392
1967,14,0.000295,0.000513,0.000405
1967,15,0.000335,0.000597,0.000467
1967,16,0.000427,0.000816,0.000624
1967,17,0.000407,0.001007,0.00071
1967,18,0.000494,0.001087,0.000792
1967,19,0.000542,0.001144,0.000845
1967,20,0.000594,0.001335,0.000965
1967,21,0.000656,0.001313,0.000984
1967,22,0.000739,0.001469,0.001102
1967,23,0.000817,0.001497,0.001154
1967,24,0.000837,0.001472,0.001152
1967,25,0.000852,0.001558,0.001202
1967,26,0.000887,0.001526,0.001205
1967,27,0.000926,0.001509,0.001215
1967,28,0.001,0.001556,0.001276
1967,29,0.001067,0.001704,0.001384
1967,30,0.001053,0.001609,0.001331
1967,31,0.001036,0.001622,0.001329
1967,32,0.001204,0.001871,0.001538
1967,33,0.001206,0.001959,0.001584
1967,34,0.001183,0.002182,0.001685
1967,35,0.001402,0.002235,0.001822
1967,36,0.001452,0.002356,0.001907
1967,37,0.001547,0.002575,0.002063
1967,38,0.001596,0.002793,0.002197
1967,39,0.001828,0.002943,0.002386
1967,40,0.001886,0.003124,0.002501
1967,41,0.002059,0.00324,0.002638
1967,42,0.002096,0.003514,0.002778
1967,43,0.002379,0.003782,0.003031
1967,44,0.002539,0.004159,0.003263
1967,45,0.002779,0.00451,0.003537
1967,46,0.003097,0.004697,0.003796
1967,47,0.003352,0.005277,0.004202
1967,48,0.003639,0.00551,0.004477
1967,49,0.003866,0.00625,0.004944
1967,50,0.004326,0.006982,0.005535
1967,51,0.004624,0.007389,0.005893
1967,52,0.0051,0.008187,0.006526
1967,53,0.005515,0.009034,0.007147
1967,54,0.006048,0.009834,0.007805
1967,55,0.006556,0.011049,0.008646
1967,56,0.007043,0.012246,0.009483
1967,57,0.00797,0.013687,0.01067
1967,58,0.008876,0.015802,0.012168
1967,59,0.00965,0.017089,0.013217
1967,60,0.010167,0.017938,0.013921
1967,61,0.011825,0.020892,0.016209
1967,62,0.01301,0.023124,0.017891
1967,63,0.014092,0.025284,0.019495
1967,64,0.016126,0.027981,0.021819
1967,65,0.017369,0.031173,0.023973
1967,66,0.019196,0.033601,0.026049
1967,67,0.021065,0.037348,0.028777
1967,68,0.024318,0.040649,0.032021
1967,69,0.028195,0.046663,0.036828
1967,70,0.030109,0.049792,0.039205
1967,71,0.035632,0.057014,0.0454
1967,72,0.038886,0.061771,0.049234
1967,73,0.044868,0.067396,0.054924
1967,74,0.048661,0.075623,0.060502
1967,75,0.05598,0.082951,0.067614
1967,76,0.061878,0.090097,0.073777
1967,77,0.070524,0.103003,0.083912
1967,78,0.078788,0.113557,0.09292
1967,79,0.087042,0.120291,0.100249
1967,80,0.102114,0.139513,0.116364
1967,81,0.107315,0.144667,0.121089
1967,82,0.123087,0.162952,0.137265
1967,83,0.13679,0.179228,0.151331
1967,84,0.149992,0.188377,0.162727
1967,85,0.165882,0.211197,0.180457
1967,86,0.183037,0.233431,0.198647
1967,87,0.198147,0.243539,0.211713
1967,88,0.224331,0.267241,0.236762
1967,89,0.247464,0.299421,0.261994
1967,90,0.260061,0.316441,0.275226
1967,91,0.284855,0.318647,0.293779
1967,92,0.328728,0.355241,0.335575
1967,93,0.328255,0.353538,0.33446
1967,94,0.359095,0.40252,0.369659
1967,95,0.402113,0.411407,0.404385
1967,96,0.424407,0.383741,0.414523
1967,97,0.491299,0.369108,0.461963
1967,98,0.470115,0.494149,0.475375
1967,99,0.591824,0.293768,0.53229
1967,100,0.593383,0.380442,0.548794
1967,101,0.534759,0.219673,0.467678
1967,102,0.73723,0.285919,0.648253
1967,103,0.155905,0.6,0.206968
1967,104,0.96231,0.857143,0.939261
1967,105,0.430416,3,1.003344
1967,106,6,.,6
1967,107,.,.,.
1967,108,.,.,.
1967,109,.,.,.
1967,110,0,.,0
1968,0,0.013344,0.017653,0.015559
1968,1,0.001654,0.001971,0.001817
1968,2,0.000998,0.001196,0.0011
1968,3,0.000692,0.001072,0.000886
1968,4,0.000611,0.000836,0.000726
1968,5,0.000515,0.000772,0.000646
1968,6,0.00044,0.000697,0.000571
1968,7,0.000402,0.000578,0.000492
1968,8,0.00035,0.000532,0.000443
1968,9,0.000278,0.000438,0.00036
1968,10,0.000252,0.000411,0.000333
1968,11,0.000257,0.000349,0.000304
1968,12,0.000278,0.00036,0.000319
1968,13,0.000301,0.00042,0.000362
1968,14,0.000298,0.000471,0.000386
1968,15,0.000279,0.000554,0.000418
1968,16,0.000443,0.000745,0.000596
1968,17,0.000392,0.001016,0.000706
1968,18,0.00046,0.001116,0.000789
1968,19,0.000573,0.00118,0.000877
1968,20,0.000619,0.001208,0.000914
1968,21,0.000602,0.001278,0.000941
1968,22,0.000696,0.001315,0.001005
1968,23,0.000747,0.001472,0.001107
1968,24,0.000797,0.001467,0.001129
1968,25,0.000886,0.001479,0.00118
1968,26,0.0009,0.001462,0.001179
1968,27,0.000886,0.001486,0.001184
